label,message
0,"Do not worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb going to go kill myself"
0,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
0,E admin building there? I might b slightly earlier... I will call you when i am reaching...
0,"fyi I am at usf now, swing by the room whenever"
0,i can call in  &lt;#&gt;  min if that is ok
0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
0,Ü no home work to do meh... 
0,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
0,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
0,How is you are paper?
0,Got smaller capacity one? Quite ex...
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
0,I Am good! I have been thinking about you...
1,you r a winner YOU ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
0,:-) :-)
0,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
0,I am going to sleep. I am tired of travel.
0,"Haha, just what I was thinkin"
0,Yup but it is not giving me problems now so mayb i will jus leave it...
0,Lol no. Just trying to make your day a little more interesting
0,"How long before you get reply, just defer admission til next semester"
0,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
0,Po de :-):):-):-):-). No need job aha.
0,Rats. Hey did you ever vote for the next themes?
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
0,I hope your pee burns tonite.
0,"OH RITE. WELL I AM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
0,Yay cannot wait to party together!
0,....photoshop makes my computer shut down.
0,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
0,That is one of the issues but california is okay. No snow so its manageable
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
0,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel..."
0,"Awesome, that going to be soon or later tonight?"
0,I need details about that online job.
1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 
0,Missing you too.pray inshah allah
0,Pls help me tell Ashley that i cannot find her number oh
0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
0,S.this will increase the chance of winning.
0,either way works for me. I am  &lt;#&gt;  years old. Hope that does not bother you.
0,Maybe you should find something else to do instead???
0,Gain the rights of a wife.do not demand it.i am trying as husband too.Let Us see
0,I liked your new house
0,I am fine. Hope you are also
0,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
0,Same to you...
0,yes baby! I need to stretch open your pussy!
0,Thanks  and ! Or bomb and date as my phone wanted to say! 
0,Ok...
0,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you would be able to get a half track to usf tonight?"
0,"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 YOU""... Gud night..swt dreams..take care"
0,Nokia phone is lovly..
1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
0,Sorry da..today i will not come to play..i have driving clas..
0,I am really sorry I lit your hair on fire
0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Was not that how you went on your trip ? Oh ... And did not your babe go with you for that celebration with your rents?"
0,Okey dokey swashbuckling stuff what oh.
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about you?"
0,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
0,Dip's cell dead. So i m coming with him. YOU better respond else we shall come back.
0,Well. You know what i mean. Texting
0,Hi dis is yijue i would be happy to work wif ü all for gek1510...
0,Lol! Oops sorry! Have fun. 
0,Wat happened to the cruise thing
0,"I know dat feelin had it with Pete! Wuld get with them , nuther place nuther time mayb?"
1,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/you/hmmross STOP? Send STOP FRND to 62468
0,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
1,No 1 POLYPHONIC tone 4 you are mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell you are friends. 150p/tone. 16 reply HL 4info
0,Yeah just open chat and click friend lists. Then make the list. Easy as pie
0,alright tyler's got a minor crisis and has to be home sooner than he thought so be here as soon as possible
0,When/where do I pick you up
0,As usual you can call me ard 10 smth.
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So do not argue with you are friends just.. . . . kick them &amp; say, I am always correct.!"
0,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
0,Poor girl cannot go one day lmao
0,Or just do that 6times
1,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
0,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
0,"Japanese Proverb: If one Can do it, YOU too Can do it, If none Can do it,YOU must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
0,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
0,Its worse if if uses half way then stops. Its better for him to complete it.
0,Miserable. They do not tell you that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I did not sleep at all last night.
0,Send me the new number
0,Convey my regards to him
1,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
0,2 and half years i missed your friendship:-)
0,I cannot pick the phone right now. Pls send a message
0,Oh for fuck's sake she is in like tallahassee
0,"Haha, that was the first person I was going to ask"
1,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
0,Taka lor. Wat time you wan 2 come n look 4 us?
1,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
0,I;m reaching in another 2 stops.
0,"no, i *did not* mean to post it. I wrote it, and like so many other times i have ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It was not there. I checked on my phone when i got to my car. It was not there. You said you did not sleep, you were bored. So why would not THAT be the time to clean, fold laundry, etc.? At least make the bed?"
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show message+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
0,Will you come online today night
0,Then anything special?
0,"I am in solihull, | do you want anything?"
0,Will do. Have a good day
0,WE REGRET TO INFORM YOU THAT THE NHS HAS MADE A MISTAKE.YOU WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
0,Love that holiday Monday feeling even if I have to go to the dentists in an hour
0,I am on the way to tirupur.
1,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
0,You have already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they are The Ride age anyway. I am supposed to be there to support you. And now i have hurt you. unintentional. But hurt nonetheless.
0,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
0,"Just dropped them off, omw back now"
1,"This is the 2nd time we have tried 2 contact you. YOU have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
0,Re your call; You did not see my facebook huh?
0,"G says you never answer your texts, confirm/deny"
0,"Its so common hearin How r you? Wat r you doing? How was you are day? So let me ask you something different. Did you smile today? If not, do it now.... Gud evng."
0,Hi Dear Call me its urgnt. I do not know what is your problem. You do not want to work or if you have any other problem at least tell me. Wating for your reply.
0,Oh yah... We never cancel leh... Haha 
0,We can go 4 e normal pilates after our intro...  
0,Ok... Let you noe when i leave my house.
0,"Oh yes, why is it like torture watching england?"
0,Want To do some art?! :D
0,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
1,"Got what it takes 2 take part in the WRC Rally in Oz? YOU can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be you!"
1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
0,"Good morning, my boytoy! How is those yummy lips ? Where is my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?"
0,Match started.india  &lt;#&gt;  for 2
0,Once free call me sir.
